CustomerID,TransactionDate,TransactionAmount,TransactionType
81c5c44d-ce50-41cc-b46f-5a7e2005568e,2022-01-03,2066.55,Withdrawal
81c5c44d-ce50-41cc-b46f-5a7e2005568e,2022-08-08,2386.36,Withdrawal
81c5c44d-ce50-41cc-b46f-5a7e2005568e,2022-05-03,893.41,Deposit
81c5c44d-ce50-41cc-b46f-5a7e2005568e,2022-04-24,3552.15,Withdrawal
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-06-28,2782.78,Withdrawal
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-08-23,3370.03,Deposit
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-09-25,1989.98,Withdrawal
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-10-17,4147.7,Withdrawal
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-02-25,1550.7,Deposit
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-02-17,4334.63,Withdrawal
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-03-19,4119.56,Deposit
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-10-25,2243.5,Deposit
55f4c42b-96a2-46d2-8d0b-f7cc4e82229d,2022-12-07,3828.61,Deposit
5e9d3120-70cd-4f6e-96ef-db4070fea117,2022-08-11,1868.68,Withdrawal
5e9d3120-70cd-4f6e-96ef-db4070fea117,2022-11-22,725.16,Withdrawal
5e9d3120-70cd-4f6e-96ef-db4070fea117,2022-08-02,4160.7,Deposit
5e9d3120-70cd-4f6e-96ef-db4070fea117,2022-06-17,1143.89,Deposit
5e9d3120-70cd-4f6e-96ef-db4070fea117,2022-07-17,2090.84,Withdrawal
01549f6a-dcb8-46e6-95f9-7b0ddb116f5a,2022-10-05,2074.29,Deposit
01549f6a-dcb8-46e6-95f9-7b0ddb116f5a,2022-09-20,2411.57,Deposit
17973eda-ec5c-4daa-a22a-6a2c78877a65,2022-11-24,3632.69,Withdrawal
17973eda-ec5c-4daa-a22a-6a2c78877a65,2022-03-06,2494.76,Deposit
17973eda-ec5c-4daa-a22a-6a2c78877a65,2022-08-07,781.31,Withdrawal
17973eda-ec5c-4daa-a22a-6a2c78877a65,2022-09-08,4420.75,Withdrawal
17973eda-ec5c-4daa-a22a-6a2c78877a65,2022-04-28,3012.59,Withdrawal
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-04-14,4107.25,Deposit
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-01-01,1609.77,Withdrawal
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-04-01,2166.76,Withdrawal
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-06-16,509.02,Withdrawal
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-10-15,1764.05,Deposit
7bb2208b-555e-4170-b3e9-1abc0f25ba4e,2022-08-02,4292.32,Withdrawal
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-01-27,1402.16,Withdrawal
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-07-16,2261.67,Deposit
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-11-01,1127.31,Withdrawal
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-07-22,1773.43,Deposit
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-01-08,1026.65,Withdrawal
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-12-12,4090.32,Deposit
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-06-18,2450.44,Withdrawal
c9fe6736-5ff4-4655-8f48-0e0f8cd0b383,2022-12-25,4374.0,Withdrawal
1ba671e4-8b70-4cd6-924d-eb930855f4b5,2022-02-01,2464.62,Withdrawal
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-10-04,4247.09,Deposit
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-09-08,3649.31,Deposit
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-05-13,2677.18,Deposit
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-08-19,3398.62,Withdrawal
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-10-07,2491.3,Deposit
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-07-20,888.59,Withdrawal
d7b901d1-6ec4-487e-a382-710fcc920a36,2022-02-10,3481.63,Withdrawal
a234f3eb-62c8-4596-8c77-62dca3e58199,2022-02-07,2001.79,Withdrawal
a234f3eb-62c8-4596-8c77-62dca3e58199,2022-03-07,1546.49,Deposit
a234f3eb-62c8-4596-8c77-62dca3e58199,2022-10-03,4026.94,Withdrawal
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-05-06,2144.34,Deposit
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-10-10,3587.79,Withdrawal
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-05-19,2785.79,Deposit
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-06-06,1496.91,Deposit
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-08-11,1639.18,Withdrawal
670eaa1d-d891-42d0-8c18-49bb36f0c1b5,2022-09-01,3552.94,Deposit
81abc5d4-8831-4a39-b8ec-6c32d0b08938,2022-04-23,3393.8,Deposit
81abc5d4-8831-4a39-b8ec-6c32d0b08938,2022-09-02,1705.95,Withdrawal
81abc5d4-8831-4a39-b8ec-6c32d0b08938,2022-09-15,2156.06,Deposit
cf18a609-6376-46dd-a9be-ca88e6d69ab6,2022-08-07,503.53,Withdrawal
2eef0061-f298-4e20-820e-4fc94e309668,2022-11-25,4304.05,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-07-11,1266.36,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-05-03,1971.31,Withdrawal
2eef0061-f298-4e20-820e-4fc94e309668,2022-08-11,4727.01,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-09-19,608.52,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-09-21,4760.62,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-12-12,2797.06,Withdrawal
2eef0061-f298-4e20-820e-4fc94e309668,2022-10-09,1956.28,Deposit
2eef0061-f298-4e20-820e-4fc94e309668,2022-05-14,2861.8,Deposit
cedad60d-64ef-46be-886b-6a7f6f49decc,2022-09-27,4944.55,Deposit
cedad60d-64ef-46be-886b-6a7f6f49decc,2022-03-18,4294.55,Withdrawal
cedad60d-64ef-46be-886b-6a7f6f49decc,2022-08-15,4256.68,Deposit
f6e97db2-242b-49ab-94b4-fe98ba1fa4d4,2022-08-10,1293.32,Withdrawal
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-09-23,860.46,Withdrawal
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-03-07,4159.2,Deposit
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-06-11,1890.09,Deposit
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-07-27,3342.25,Withdrawal
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-06-07,1031.44,Withdrawal
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-12-04,588.12,Withdrawal
10ff5ab4-9b61-4d7a-86ce-b6097e547e63,2022-07-17,1646.15,Deposit
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-08-24,4086.19,Withdrawal
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-03-23,3034.94,Deposit
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-10-02,2950.79,Deposit
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-01-03,650.63,Withdrawal
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-05-02,901.74,Deposit
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-06-24,4110.22,Deposit
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-02-14,4678.06,Withdrawal
c25fd0b6-67c9-445a-9ed2-bdfe29a9b362,2022-03-11,2639.95,Withdrawal
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-02-07,3262.92,Withdrawal
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-07-03,3275.94,Withdrawal
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-01-27,691.01,Deposit
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-07-21,1594.92,Deposit
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-03-13,4041.02,Withdrawal
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-08-09,4218.13,Deposit
9dada21e-f1e2-4df9-ab35-801a21fc5708,2022-03-19,2314.23,Withdrawal
572719c1-f0b1-4971-93d2-886b86b486d4,2022-10-04,4307.08,Withdrawal
572719c1-f0b1-4971-93d2-886b86b486d4,2022-09-12,1212.33,Deposit
572719c1-f0b1-4971-93d2-886b86b486d4,2022-02-04,1428.02,Deposit
572719c1-f0b1-4971-93d2-886b86b486d4,2022-01-20,1100.37,Withdrawal
572719c1-f0b1-4971-93d2-886b86b486d4,2022-11-18,3998.72,Withdrawal
572719c1-f0b1-4971-93d2-886b86b486d4,2022-03-27,4491.29,Withdrawal
572719c1-f0b1-4971-93d2-886b86b486d4,2022-03-14,701.76,Withdrawal
8811d132-a948-4d95-8066-810e18462823,2022-03-22,3685.54,Deposit
8811d132-a948-4d95-8066-810e18462823,2022-05-28,1214.03,Deposit
8811d132-a948-4d95-8066-810e18462823,2022-06-05,4887.04,Withdrawal
8811d132-a948-4d95-8066-810e18462823,2022-05-12,4568.15,Deposit
455f0aac-d4b0-449b-a880-11e6fece5f38,2022-12-28,1014.32,Withdrawal
455f0aac-d4b0-449b-a880-11e6fece5f38,2022-11-08,3068.38,Withdrawal
455f0aac-d4b0-449b-a880-11e6fece5f38,2022-08-19,4904.32,Deposit
455f0aac-d4b0-449b-a880-11e6fece5f38,2022-07-18,1069.4,Withdrawal
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-09-02,1759.22,Deposit
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-06-22,3622.0,Withdrawal
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-01-08,3694.95,Withdrawal
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-06-17,993.34,Deposit
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-04-11,4045.43,Withdrawal
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-08-14,3277.06,Deposit
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-11-18,1757.61,Deposit
4e251f68-2e92-4681-a5ff-ed7548feeea3,2022-07-10,1600.18,Deposit
58015a2f-89e0-474d-a468-f71de7e82d4b,2022-05-05,3529.09,Withdrawal
58015a2f-89e0-474d-a468-f71de7e82d4b,2022-10-22,1237.48,Withdrawal
58015a2f-89e0-474d-a468-f71de7e82d4b,2022-08-02,2291.97,Withdrawal
58015a2f-89e0-474d-a468-f71de7e82d4b,2022-08-03,1153.21,Deposit
cd4175a4-d3bf-46f7-8292-46a3b6cb207c,2022-05-12,4600.22,Deposit
cd4175a4-d3bf-46f7-8292-46a3b6cb207c,2022-07-10,4445.23,Deposit
cd4175a4-d3bf-46f7-8292-46a3b6cb207c,2022-03-14,3249.37,Withdrawal
cd4175a4-d3bf-46f7-8292-46a3b6cb207c,2022-11-08,3783.03,Withdrawal
cd4175a4-d3bf-46f7-8292-46a3b6cb207c,2022-06-01,4580.3,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-04-09,2120.07,Withdrawal
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-04-02,2740.01,Withdrawal
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-10-17,2428.83,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-10-21,3033.84,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-09-13,3977.64,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-07-04,3657.02,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-10-21,2066.84,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-04-02,814.91,Deposit
89ac6bba-2e71-4c93-89f0-cbc9878eb73c,2022-07-07,1696.26,Withdrawal
9aa3c638-039e-4e38-b820-cf1afba26284,2022-06-14,2325.56,Withdrawal
9aa3c638-039e-4e38-b820-cf1afba26284,2022-01-21,4474.4,Withdrawal
9aa3c638-039e-4e38-b820-cf1afba26284,2022-06-10,4419.5,Deposit
9aa3c638-039e-4e38-b820-cf1afba26284,2022-09-07,2146.79,Deposit
5801a1a8-3607-4683-ba1c-89bf2370381a,2022-09-07,1853.78,Deposit
5801a1a8-3607-4683-ba1c-89bf2370381a,2022-01-08,1908.81,Deposit
2c801d9c-befe-4b78-95f6-8238f5ccb3c4,2022-12-18,2866.28,Withdrawal
67b933b5-f343-425c-a3ba-4d11521b894e,2022-10-23,2199.77,Withdrawal
67b933b5-f343-425c-a3ba-4d11521b894e,2022-10-03,2697.14,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-08-21,4949.31,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-11-15,669.88,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-02-19,3769.61,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-12-27,1165.93,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-05-12,2096.23,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-08-08,3821.85,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-04-22,3469.88,Deposit
8a0a2734-5d4a-4c03-a868-85ee22259edf,2022-12-08,2816.73,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-04-09,4870.48,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-02-27,2672.05,Deposit
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-11-08,3621.01,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-07-26,562.2,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-01-05,587.15,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-10-28,1020.75,Deposit
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-05-24,4099.05,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-05-09,2943.9,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-04-07,1364.81,Withdrawal
7fd418c6-750b-40dc-bc1b-536bc50b526f,2022-06-25,2569.55,Deposit
8f4ec64e-968d-4414-becb-807b48488230,2022-02-20,1045.84,Deposit
8f4ec64e-968d-4414-becb-807b48488230,2022-10-13,2501.2,Withdrawal
8f4ec64e-968d-4414-becb-807b48488230,2022-04-07,3277.0,Withdrawal
8f4ec64e-968d-4414-becb-807b48488230,2022-12-08,4081.19,Deposit
8f4ec64e-968d-4414-becb-807b48488230,2022-11-26,3104.64,Withdrawal
8f4ec64e-968d-4414-becb-807b48488230,2022-07-25,2468.77,Withdrawal
8f4ec64e-968d-4414-becb-807b48488230,2022-04-17,2717.0,Withdrawal
8f4ec64e-968d-4414-becb-807b48488230,2022-02-02,2595.96,Withdrawal
b6aba54d-a656-4ba5-bf7f-44dbdbf79785,2022-07-24,4410.58,Deposit
b6aba54d-a656-4ba5-bf7f-44dbdbf79785,2022-05-28,3028.34,Deposit
b6aba54d-a656-4ba5-bf7f-44dbdbf79785,2022-05-28,4656.94,Deposit
b6aba54d-a656-4ba5-bf7f-44dbdbf79785,2022-02-04,1630.36,Withdrawal
230a5ea1-fcbf-477e-8057-304a78d7c0d1,2022-04-19,4660.14,Deposit
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-08-09,2772.47,Deposit
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-05-10,1779.25,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-08-08,1955.69,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-07-07,1418.74,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-06-11,1059.17,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-05-09,3863.1,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-08-14,3269.4,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-01-01,4846.37,Withdrawal
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-04-23,2722.21,Deposit
de6b36e5-2428-4f17-b19b-2fafd8885417,2022-05-05,1826.41,Deposit
d82fea45-94da-4b8d-a3f8-45ce76f107c0,2022-07-13,1602.85,Deposit
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-06-23,4777.47,Deposit
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-12-25,2413.02,Withdrawal
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-10-05,2295.69,Withdrawal
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-06-22,3676.65,Deposit
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-10-02,544.19,Withdrawal
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-07-18,4091.14,Withdrawal
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-01-01,2131.47,Withdrawal
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-01-13,2160.85,Deposit
a7bf2fb0-78b1-4c00-9d5d-f153307903d9,2022-08-04,842.88,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-04-04,4947.83,Deposit
f521e2ec-e432-467d-9d78-a60d15321e21,2022-08-26,4965.83,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-07-18,805.59,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-04-18,1996.23,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-12-06,3891.61,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-10-19,2231.42,Withdrawal
f521e2ec-e432-467d-9d78-a60d15321e21,2022-07-13,4482.67,Withdrawal
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-03-10,1914.14,Deposit
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-02-15,3948.9,Withdrawal
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-10-08,1187.98,Withdrawal
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-06-11,2985.33,Deposit
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-10-04,4054.29,Deposit
4277ff11-1b3e-4f58-8de9-f3b920914350,2022-10-27,1226.85,Deposit
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-03-13,4680.33,Deposit
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-01-18,937.05,Deposit
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-01-15,1253.27,Withdrawal
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-01-18,4346.21,Withdrawal
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-03-21,1033.18,Deposit
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-07-13,4544.38,Withdrawal
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-04-16,1897.0,Withdrawal
32a4adef-d8ba-4b9a-8298-9624c32fbbfa,2022-04-23,3227.76,Withdrawal
8344d165-1a06-479c-91b9-7e2b1623237b,2022-07-17,1272.52,Withdrawal
8344d165-1a06-479c-91b9-7e2b1623237b,2022-02-03,4267.87,Withdrawal
8344d165-1a06-479c-91b9-7e2b1623237b,2022-03-09,2739.0,Withdrawal
8344d165-1a06-479c-91b9-7e2b1623237b,2022-05-13,4231.02,Withdrawal
0c7d8cb9-18b2-4441-ade0-07a9dcb643d4,2022-01-12,4450.09,Deposit
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-10-14,3936.14,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-03-12,1111.85,Deposit
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-03-25,986.28,Deposit
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-05-22,4477.68,Deposit
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-08-16,2013.88,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-05-20,3445.31,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-04-19,895.98,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-06-26,4936.48,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-09-01,3733.93,Withdrawal
de6794c4-de49-46ef-8cf4-a47d5499dc81,2022-05-09,912.28,Withdrawal
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-10-14,2563.07,Deposit
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-01-27,2784.32,Deposit
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-04-23,957.37,Withdrawal
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-07-23,4816.71,Deposit
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-06-24,4347.46,Deposit
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-12-07,4709.29,Withdrawal
660c22ad-d733-4b7d-a019-23d2468cbcb3,2022-09-26,3918.18,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-02-07,3798.15,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-09-18,4699.05,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-04-15,4544.06,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-08-15,2957.68,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-03-17,3630.96,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-05-11,4222.48,Withdrawal
83a61f84-1357-46de-a485-f7225435267e,2022-05-13,1892.6,Deposit
83a61f84-1357-46de-a485-f7225435267e,2022-12-16,1678.17,Withdrawal
83a61f84-1357-46de-a485-f7225435267e,2022-10-27,3728.18,Withdrawal
83a61f84-1357-46de-a485-f7225435267e,2022-02-24,2690.95,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-02-19,1059.76,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-07-20,1532.64,Withdrawal
9c34db39-31e6-4305-9089-a7c796f4b544,2022-03-07,2051.66,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-10-24,3100.62,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-09-07,788.61,Withdrawal
9c34db39-31e6-4305-9089-a7c796f4b544,2022-11-09,4084.51,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-07-11,983.95,Withdrawal
9c34db39-31e6-4305-9089-a7c796f4b544,2022-01-17,2687.88,Deposit
9c34db39-31e6-4305-9089-a7c796f4b544,2022-08-15,3667.18,Withdrawal
9c34db39-31e6-4305-9089-a7c796f4b544,2022-07-13,2864.93,Deposit
4eecd581-433c-497e-a264-444d85881b9a,2022-12-06,1159.29,Deposit
4eecd581-433c-497e-a264-444d85881b9a,2022-05-08,3147.2,Withdrawal
4eecd581-433c-497e-a264-444d85881b9a,2022-08-26,4606.55,Deposit
4eecd581-433c-497e-a264-444d85881b9a,2022-05-28,4826.75,Withdrawal
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-02-15,3588.68,Deposit
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-11-26,971.89,Deposit
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-01-02,1756.75,Withdrawal
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-03-13,3314.29,Deposit
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-03-16,2282.47,Withdrawal
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-06-14,2671.09,Withdrawal
98f00cbb-c70d-49a4-84e6-07ea59e3900f,2022-04-18,2360.02,Withdrawal
934f6ef1-41af-4ab6-8229-bc72dffd9a87,2022-12-23,2466.45,Deposit
934f6ef1-41af-4ab6-8229-bc72dffd9a87,2022-04-27,2046.86,Deposit
934f6ef1-41af-4ab6-8229-bc72dffd9a87,2022-07-10,4757.34,Withdrawal
934f6ef1-41af-4ab6-8229-bc72dffd9a87,2022-09-28,3867.24,Withdrawal
934f6ef1-41af-4ab6-8229-bc72dffd9a87,2022-05-03,1248.82,Deposit
d2f52908-7d05-49cf-abd1-211a61d42ce9,2022-10-26,2429.57,Deposit
d2f52908-7d05-49cf-abd1-211a61d42ce9,2022-12-17,1703.43,Deposit
d2f52908-7d05-49cf-abd1-211a61d42ce9,2022-11-18,694.17,Withdrawal
8dc4d05c-6421-42bb-8fa1-06ec4bc25ae7,2022-03-21,4174.81,Withdrawal
8dc4d05c-6421-42bb-8fa1-06ec4bc25ae7,2022-08-14,2201.25,Withdrawal
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-06-09,3252.21,Deposit
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-02-15,1442.27,Withdrawal
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-12-25,4678.55,Deposit
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-07-18,2865.73,Deposit
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-11-19,2329.79,Withdrawal
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-12-15,4760.57,Deposit
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-07-01,2185.21,Deposit
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-05-11,516.47,Withdrawal
35b5e305-ee0d-4935-b6b1-d4305b371be6,2022-03-17,3170.41,Withdrawal
553893c9-b529-4bab-809e-d52ec5d8b3a0,2022-12-13,2771.15,Withdrawal
553893c9-b529-4bab-809e-d52ec5d8b3a0,2022-05-23,3597.14,Deposit
553893c9-b529-4bab-809e-d52ec5d8b3a0,2022-07-25,1195.45,Deposit
553893c9-b529-4bab-809e-d52ec5d8b3a0,2022-11-09,3082.41,Deposit
6ad0c62d-e123-4079-806c-dc8ffa7bca79,2022-11-11,2804.97,Withdrawal
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-03-26,1844.54,Withdrawal
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-01-13,1450.61,Withdrawal
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-08-18,4881.07,Withdrawal
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-08-20,1199.71,Deposit
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-12-01,3744.84,Deposit
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-05-28,1228.02,Withdrawal
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-05-03,837.05,Deposit
3636fb1e-bfcd-4843-aec6-7a4edcf671fd,2022-09-05,1923.85,Withdrawal
065f68e2-2906-49e2-af4c-d736f2d2966e,2022-04-14,1185.44,Withdrawal
065f68e2-2906-49e2-af4c-d736f2d2966e,2022-11-23,4625.05,Deposit
065f68e2-2906-49e2-af4c-d736f2d2966e,2022-12-26,3304.9,Deposit
065f68e2-2906-49e2-af4c-d736f2d2966e,2022-05-04,1008.78,Withdrawal
bded2eb2-5721-42f3-9ac4-4e430079f0bb,2022-10-15,4183.98,Withdrawal
bded2eb2-5721-42f3-9ac4-4e430079f0bb,2022-04-06,4333.63,Deposit
36f8b589-b5a5-4522-8444-e10d953ca047,2022-10-16,3768.17,Deposit
36f8b589-b5a5-4522-8444-e10d953ca047,2022-09-24,1832.92,Withdrawal
36f8b589-b5a5-4522-8444-e10d953ca047,2022-09-13,3115.17,Withdrawal
